472,146.29629629629628
476,146.29629629629628
480,146.29629629629628
484,146.29629629629628
488,146.29629629629628
492,146.29629629629628
496,146.29629629629628
500,146.29629629629628
504,146.29629629629628
508,146.29629629629628
512,146.29629629629628
516,146.29629629629628
520,146.29629629629628
524,146.29629629629628
528,146.29629629629628
532,146.29629629629628
536,146.29629629629628
540,146.29629629629628
544,146.29629629629628
548,146.29629629629628
552,146.29629629629628
556,146.29629629629628
560,146.29629629629628
564,146.29629629629628
568,146.29629629629628
572,146.29629629629628
576,146.29629629629628
580,146.29629629629628
584,146.29629629629628
588,146.29629629629628
592,146.29629629629628
596,146.29629629629628
600,146.29629629629628
604,146.29629629629628
608,149.07407407407408
612,151.85185185185185
616,151.85185185185185
620,151.85185185185185
624,151.85185185185185
628,151.85185185185185
632,151.85185185185185
636,151.85185185185185
640,151.85185185185185
644,151.85185185185185
648,151.85185185185185
652,151.85185185185185
656,151.85185185185185
660,151.85185185185185
664,151.85185185185185
668,151.85185185185185
672,151.85185185185185
676,151.85185185185185
680,151.85185185185185
684,151.85185185185185
688,151.85185185185185
692,151.85185185185185
696,151.85185185185185
700,151.85185185185185
704,151.85185185185185
708,151.85185185185185
712,151.85185185185185
716,151.85185185185185
720,151.85185185185185
724,151.85185185185185
728,151.85185185185185
732,151.85185185185185
736,151.85185185185185
740,151.85185185185185
744,151.85185185185185
748,151.85185185185185
752,151.85185185185185
756,151.85185185185185
760,151.85185185185185
764,151.85185185185185
768,151.85185185185185
772,151.85185185185185
776,151.85185185185185
780,151.85185185185185
784,151.85185185185185
788,151.85185185185185
792,151.85185185185185
796,151.85185185185185
800,151.85185185185185
804,151.85185185185185
808,151.85185185185185
812,151.85185185185185
816,151.85185185185185
820,151.85185185185185
824,151.85185185185185
828,151.85185185185185
832,154.62962962962962
836,157.40740740740742
840,160.1851851851852
844,162.962962962963
848,165.74074074074073
852,168.5185185185185
856,171.2962962962963
860,174.07407407407408
864,176.85185185185185
868,179.62962962962965
872,182.40740740740742
876,185.18518518518516
880,187.96296296296296
884,187.96296296296296
888,187.96296296296296
892,187.96296296296296
896,187.96296296296296
900,187.96296296296296
904,187.96296296296296
908,187.96296296296296
912,187.96296296296296
916,187.96296296296296
920,187.96296296296296
924,187.96296296296296
928,190.74074074074073
932,193.5185185185185
936,193.5185185185185
940,193.5185185185185
944,193.5185185185185
948,193.5185185185185
952,193.5185185185185
956,193.5185185185185
960,193.5185185185185
964,193.5185185185185
968,193.5185185185185
972,193.5185185185185
976,193.5185185185185
980,193.5185185185185
984,193.5185185185185
988,193.5185185185185
992,193.5185185185185
996,193.5185185185185
1000,193.5185185185185
1004,193.5185185185185
1008,193.5185185185185
1012,193.5185185185185
1016,193.5185185185185
1020,193.5185185185185
1024,193.5185185185185
1028,193.5185185185185
1032,193.5185185185185
1036,193.5185185185185
1040,193.5185185185185
1044,193.5185185185185
1048,193.5185185185185
1052,193.5185185185185
1056,193.5185185185185
1060,193.5185185185185
1064,193.5185185185185
1068,193.5185185185185
1072,193.5185185185185
1076,193.5185185185185
1080,193.5185185185185
1084,193.5185185185185
1088,193.5185185185185
1092,193.5185185185185
1096,193.5185185185185
1100,193.5185185185185
1104,193.5185185185185
1108,193.5185185185185
1112,193.5185185185185
1116,193.5185185185185
1120,193.5185185185185
1124,193.5185185185185
1128,193.5185185185185
1132,193.5185185185185
1136,193.5185185185185
1140,193.5185185185185
1144,193.5185185185185
1148,193.5185185185185
1152,193.5185185185185
1156,193.5185185185185
1160,193.5185185185185
1164,193.5185185185185
1168,193.5185185185185
1172,193.5185185185185
1176,193.5185185185185
1180,193.5185185185185
1184,193.5185185185185
1188,193.5185185185185
1192,193.5185185185185
1196,193.5185185185185
1200,193.5185185185185
1204,193.5185185185185
1208,193.5185185185185
1212,193.5185185185185
1216,193.5185185185185
1220,193.5185185185185
1224,193.5185185185185
1228,193.5185185185185
1232,193.5185185185185
1236,193.5185185185185
1240,193.5185185185185
1244,193.5185185185185
1248,190.74074074074073
1252,187.96296296296296
1256,185.18518518518516
1260,182.40740740740742
1264,182.40740740740742
1268,182.40740740740742
1272,182.40740740740742
1276,182.40740740740742
1280,182.40740740740742
1284,182.40740740740742
1288,182.40740740740742
1292,182.40740740740742
1296,182.40740740740742
1300,182.40740740740742
1304,182.40740740740742
1308,182.40740740740742
1312,182.40740740740742
1316,182.40740740740742
1320,182.40740740740742
1324,182.40740740740742
1328,182.40740740740742
1332,182.40740740740742
1336,182.40740740740742
1340,182.40740740740742
1344,182.40740740740742
1348,182.40740740740742
1352,182.40740740740742
1356,182.40740740740742
1360,182.40740740740742
1364,182.40740740740742
1368,182.40740740740742
1372,182.40740740740742
1376,182.40740740740742
1380,182.40740740740742
1384,182.40740740740742
1388,182.40740740740742
1392,182.40740740740742
1396,182.40740740740742
1400,179.62962962962965
1404,176.85185185185185
1408,174.07407407407408
1412,171.2962962962963
1416,171.2962962962963
1420,171.2962962962963
1424,171.2962962962963
1428,171.2962962962963
1432,171.2962962962963
1436,171.2962962962963
1440,171.2962962962963
1444,171.2962962962963
1448,171.2962962962963
1452,168.5185185185185
1456,165.74074074074073
1460,162.962962962963
1464,162.962962962963
1468,162.962962962963
1472,162.962962962963
1476,162.962962962963
1480,162.962962962963
1484,162.962962962963
1488,162.962962962963
1492,162.962962962963
1496,162.962962962963
1500,162.962962962963
1504,162.962962962963
1508,162.962962962963
1512,162.962962962963
1516,162.962962962963
1520,162.962962962963
1524,160.1851851851852
1528,157.40740740740742
1532,157.40740740740742
1536,157.40740740740742
1540,157.40740740740742
1544,157.40740740740742
1548,157.40740740740742
1552,157.40740740740742
1556,157.40740740740742
1560,157.40740740740742
1564,157.40740740740742
1568,157.40740740740742
1572,157.40740740740742
1576,157.40740740740742
1580,157.40740740740742
1584,157.40740740740742
1588,157.40740740740742
1592,157.40740740740742
1596,157.40740740740742
1600,157.40740740740742
1604,157.40740740740742
1608,157.40740740740742
1612,157.40740740740742
1616,157.40740740740742
1620,157.40740740740742
1624,157.40740740740742
1628,157.40740740740742
1632,157.40740740740742
1636,157.40740740740742
1640,157.40740740740742
1644,157.40740740740742
1648,157.40740740740742
1652,157.40740740740742
1656,157.40740740740742
1660,157.40740740740742
1664,157.40740740740742
1668,157.40740740740742
